20,1000,30,128,0.001,211.075872643
20,1000,30,128,0.001,263.834998165
20,1000,30,128,0.0001,12.7739477023
20,1000,30,64,0.001,236.558849201
20,1000,50,64,0.001,263.315010988
20,1000,50,64,0.001,247.735274101
20,1000,30,64,0.001,170.781072819
20,1000,30,64,0.001,252.92162271
20,1000,30,64,0.001,103.925065735
20,1000,30,64,0.0001,85.667617927
20,1000,30,64,0.01,237.586708708
20,1000,50,64,0.01,304.385034804
20,1000,80,64,0.001,200.872695768
